LaptopID,Company,Type,Inches,ScreenAndRes,Screen,Resolution,CpuMan,CPU/Withclock,CPU,Ram,Ram(GB),Storage(Primary),Storage(Secondary),Storage(P(GB)),Storage(S(GB)),Storage(GB),Gpu,OS
377,Dell,Notebook,13.3,Full HD / Touchscreen 1920x1080,Full HD / Touchscreen ,1920x1080,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,Windows 10
904,Lenovo,Notebook,17.3,1600x900,Regular,1600x900,Intel Core i5 6200U 2.3GHz,Core i5 6200U 2.3GHz,Core i5 6200U ,8GB,8,1.0TB HDD,,1000,0,"1,000",AMD Radeon R5 M330,Windows 10
96,Acer,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 7130U 2.7GHz,Core i3 7130U 2.7GHz,Core i3 7130U ,4GB,4,1TB HDD,,1000,0,"1,000",Nvidia GeForce MX130,Windows 10
88,Acer,Notebook,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i3 7130U 2.7GHz,Core i3 7130U 2.7GHz,Core i3 7130U ,4GB,4,1TB HDD,,1000,0,"1,000",Nvidia GeForce MX130,Windows 10
101,Acer,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 7130U 2.7GHz,Core i3 7130U 2.7GHz,Core i3 7130U ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 620,Linux
25,Acer,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 620,Windows 10
409,Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Full HD / Touchscreen ,1920x1080,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 620,Windows 10
98,Acer,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 620,Windows 10
148,Asus,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 620,Windows 10
251,Asus,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 620,Windows 10
460,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 620,Windows 10
92,Acer,Notebook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,6GB,6,1TB HDD,,1000,0,"1,000",Intel HD Graphics 620,Windows 10
286,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,6GB,6,1TB HDD,,1000,0,"1,000",Intel HD Graphics 620,Windows 10
289,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,6GB,6,1TB HDD,,1000,0,"1,000",Intel HD Graphics 620,Windows 10
292,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,6GB,6,1TB HDD,,1000,0,"1,000",Intel HD Graphics 620,Windows 10
525,Dell,Notebook,15.6,Touchscreen 1366x768,Touchscreen, 1366x768,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,6GB,6,1TB HDD,,1000,0,"1,000",Intel HD Graphics 620,Windows 10
217,Asus,Notebook,35.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,8GB,8,1TB HDD,,1000,0,"1,000",Nvidia GeForce 940MX,Linux
1133,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,8GB,8,1TB HDD,,1000,0,"1,000",Nvidia GeForce 940MX,No OS
775,HP,Notebook,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,8GB,8,1TB HDD,,1000,0,"1,000",Nvidia GeForce 930MX,Windows 10
534,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,8GB,8,1TB HDD,,1000,0,"1,000",Intel HD Graphics 620,Windows 10
300,Dell,Notebook,15.6,Touchscreen 1366x768,Touchscreen, 1366x768,Intel Core i3 7100U 2.4GHz,Core i3 7100U 2.4GHz,Core i3 7100U ,8GB,8,1TB HDD,,1000,0,"1,000",Intel HD Graphics 620,Windows 10
340,Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i3 6100U 2.3GHz,Core i3 6100U 2.3GHz,Core i3 6100U ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,Windows 10
1004,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6100U 2.3GHz,Core i3 6100U 2.3GHz,Core i3 6100U ,8GB,8,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,Windows 10
503,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2.0GHz,Core i3 6006U 2.0GHz,Core i3 6006U ,4GB,4,1TB HDD,,1000,0,"1,000",AMD Radeon R5 M430,Linux
940,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2.0GHz,Core i3 6006U 2.0GHz,Core i3 6006U ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,No OS
357,Dell,Notebook,17.3,1600x900,Regular,1600x900,Intel Core i3 6006U 2.0GHz,Core i3 6006U 2.0GHz,Core i3 6006U ,4GB,4,1TB HDD,,1000,0,"1,000",AMD Radeon R7 M445,Windows 10
352,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2.0GHz,Core i3 6006U 2.0GHz,Core i3 6006U ,4GB,4,1TB HDD,,1000,0,"1,000",AMD Radeon R5 M430,Linux
360,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2.0GHz,Core i3 6006U 2.0GHz,Core i3 6006U ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,Windows 10
369,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2.0GHz,Core i3 6006U 2.0GHz,Core i3 6006U ,4GB,4,1TB HDD,,1000,0,"1,000",AMD Radeon R5 M420X,Windows 10
371,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2.0GHz,Core i3 6006U 2.0GHz,Core i3 6006U ,4GB,4,1TB HDD,,1000,0,"1,000",AMD Radeon R5 M420X,Linux
430,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2.0GHz,Core i3 6006U 2.0GHz,Core i3 6006U ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,Linux
431,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2.0GHz,Core i3 6006U 2.0GHz,Core i3 6006U ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,Linux
885,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2.0GHz,Core i3 6006U 2.0GHz,Core i3 6006U ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,No OS
8,Acer,Notebook,17.3,1600x900,Regular,1600x900,Intel Core i3 6006U 2.0GHz,Core i3 6006U 2.0GHz,Core i3 6006U ,8GB,8,1TB HDD,,1000,0,"1,000",Nvidia GeForce 940MX,Windows 10
880,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2.0GHz,Core i3 6006U 2.0GHz,Core i3 6006U ,8GB,8,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,Windows 10
58,Acer,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",Nvidia GeForce 940MX,Windows 10
262,Asus,Notebook,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",Nvidia GeForce 920MX,Windows 10
278,Asus,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 620,Linux
540,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",AMD Radeon R5 M430,Windows 10
588,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,Windows 10
764,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",AMD Radeon 520,Windows 10
783,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,Windows 10
878,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",Nvidia GeForce 920MX,Windows 10
935,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",AMD Radeon R5 M430,No OS
995,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",Nvidia GeForce 920MX,Windows 10
1077,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,Windows 10
1126,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,Windows 10
6,Acer,Notebook,17.3,1600x900,Regular,1600x900,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",Nvidia GeForce 940MX,Windows 10
1096,Lenovo,Notebook,17.3,1600x900,Regular,1600x900,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,Windows 10
76,Acer,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,Linux
87,Acer,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,Windows 10
417,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",AMD Radeon R5 M430,Windows 10
433,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",AMD Radeon R5 M420,Linux
443,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",AMD Radeon R5 M420,Windows 10
566,Dell,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,Windows 10
623,HP,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,No OS
870,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,4GB,4,1TB HDD,,1000,0,"1,000",AMD Radeon R5 M430,No OS
723,HP,Notebook,15.6,1920x1080,Regular,1920x1080,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,6GB,6,1TB HDD,,1000,0,"1,000",AMD Radeon R5 M430,Windows 10
739,HP,Notebook,17.3,1600x900,Regular,1600x900,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,8GB,8,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,Windows 10
785,HP,Notebook,17.3,1600x900,Regular,1600x900,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,8GB,8,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,Windows 10
97,Acer,Notebook,14,1366x768,Regular,1366x768,Intel Core i3 6006U 2GHz,Core i3 6006U 2GHz,Core i3 6006,8GB,8,1TB HDD,,1000,0,"1,000",Intel HD Graphics 520,Windows 10
957,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Quad Core N3710 1.6GHz,Celeron Quad Core N3710 1.6GHz,Celeron Quad Core N3710 ,8GB,8,1TB HDD,,1000,0,"1,000",Intel HD Graphics 405,No OS
257,Asus,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 500,Windows 10
85,Acer,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 500,Windows 10
135,Asus,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 500,Windows 10
230,Asus,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 500,Linux
1059,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 500,Windows 10
1073,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 500,No OS
1122,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 500,No OS
193,Asus,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 1.1GHz,Celeron Dual Core N3350 ,8GB,8,1TB HDD,,1000,0,"1,000",Intel HD Graphics 500,Windows 10
9,Acer,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3350 2GHz,Celeron Dual Core N3350 2GHz,Celeron Dual Core N335,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 500,Linux
676,HP,Notebook,15.6,1366x768,Regular,1366x768,Intel Celeron Dual Core N3060 1.6GHz,Celeron Dual Core N3060 1.6GHz,Celeron Dual Core N3060 ,4GB,4,1TB HDD,,1000,0,"1,000",Intel HD Graphics 400,No OS
712,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,AMD A9-Series 9420 3GHz,A9-Series 9420 3GHz,A9-Series 942,4GB,4,1TB HDD,,1000,0,"1,000",AMD Radeon 520,Windows 10
95,Acer,Notebook,15.6,1366x768,Regular,1366x768,AMD A9-Series 9420 3GHz,A9-Series 9420 3GHz,A9-Series 942,4GB,4,1TB HDD,,1000,0,"1,000",AMD Radeon R5,Windows 10
244,Asus,Notebook,15.6,1366x768,Regular,1366x768,AMD A9-Series 9420 3GHz,A9-Series 9420 3GHz,A9-Series 942,4GB,4,1TB HDD,,1000,0,"1,000",AMD Radeon R5 M420,Windows 10
255,Asus,Notebook,15.6,1366x768,Regular,1366x768,AMD A9-Series 9420 3GHz,A9-Series 9420 3GHz,A9-Series 942,4GB,4,1TB HDD,,1000,0,"1,000",AMD Radeon R5 M420,Windows 10
18,Acer,Notebook,15.6,1366x768,Regular,1366x768,AMD A9-Series 9420 3GHz,A9-Series 9420 3GHz,A9-Series 942,6GB,6,1TB HDD,,1000,0,"1,000",AMD Radeon R5,Windows 10
725,HP,Notebook,17,1600x900,Regular,1600x900,AMD A9-Series 9420 3GHz,A9-Series 9420 3GHz,A9-Series 942,8GB,8,1TB HDD,,1000,0,"1,000",AMD Radeon R5,Windows 10
578,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,AMD A9-Series 9410 2.9GHz,A9-Series 9410 2.9GHz,A9-Series 9410 ,6GB,6,1.0TB Hybrid,,1000,0,"1,000",AMD Radeon R7 M440,Windows 10
581,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,AMD A9-Series 9410 2.9GHz,A9-Series 9410 2.9GHz,A9-Series 9410 ,6GB,6,1.0TB Hybrid,,1000,0,"1,000",AMD Radeon R7 M440,Windows 10
584,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,AMD A9-Series 9410 2.9GHz,A9-Series 9410 2.9GHz,A9-Series 9410 ,6GB,6,1.0TB Hybrid,,1000,0,"1,000",AMD Radeon R7 M440,Windows 10
17,Acer,Notebook,15.6,1366x768,Regular,1366x768,AMD A8-Series 7410 2.2GHz,A8-Series 7410 2.2GHz,A8-Series 7410 ,8GB,8,1TB HDD,,1000,0,"1,000",AMD Radeon R5,Windows 10
619,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,AMD A6-Series 9220 2.5GHz,A6-Series 9220 2.5GHz,A6-Series 9220 ,4GB,4,1TB HDD,,1000,0,"1,000",AMD Radeon R4,Windows 10
1046,Lenovo,Notebook,17.3,1600x900,Regular,1600x900,AMD A6-Series 9220 2.5GHz,A6-Series 9220 2.5GHz,A6-Series 9220 ,8GB,8,1TB HDD,,1000,0,"1,000",AMD Radeon R4,Windows 10
589,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,AMD A12-Series 9720P 2.7GHz,A12-Series 9720P 2.7GHz,A12-Series 9720P ,6GB,6,1TB HDD,,1000,0,"1,000",AMD Radeon 530,Windows 10
976,Lenovo,Notebook,15.6,1366x768,Regular,1366x768,AMD A12-Series 9720P 3.6GHz,A12-Series 9720P 3.6GHz,A12-Series 9720P ,8GB,8,1TB HDD,,1000,0,"1,000",AMD Radeon R7,Windows 10
55,Acer,Notebook,15.6,1366x768,Regular,1366x768,AMD A10-Series 9620P 2.5GHz,A10-Series 9620P 2.5GHz,A10-Series 9620P ,8GB,8,1TB HDD,,1000,0,"1,000",AMD Radeon RX 540,Windows 10
1086,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,AMD A10-Series 9600P 2.4GHz,A10-Series 9600P 2.4GHz,A10-Series 9600P ,6GB,6,1TB HDD,,1000,0,"1,000",AMD Radeon R5 430,Windows 10
494,Dell,Ultrabook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8650U 1.9GHz,Core i7 8650U 1.9GHz,Core i7 8650U ,16GB,16,512GB SSD,256GB SSD,512,256,768,Intel UHD Graphics 620,Windows 10
252,Asus,Notebook,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 7200U 2.5GHz,Core i5 7200U 2.5GHz,Core i5 7200U ,8GB,8,256GB SSD,500GB HDD,256,500,756,Nvidia GeForce GTX 950M,Windows 10
637,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 6300U 2.4GHz,Core i5 6300U 2.4GHz,Core i5 6300U ,8GB,8,256GB SSD,500GB HDD,256,500,756,Intel HD Graphics 520,Windows 10
736,HP,Ultrabook,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,IPS Panel Quad HD+ / Touchscreen ,3200x1800,Intel Core M 6Y75 1.2GHz,Core M 6Y75 1.2GHz,Core M 6Y75 ,16GB,16,512GB SSD,,512,0,512,Intel HD Graphics 515,Windows 10
807,HP,Ultrabook,12.5,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,IPS Panel 4K Ultra HD / Touchscreen ,3840x2160,Intel Core M 6Y75 1.2GHz,Core M 6Y75 1.2GHz,Core M 6Y75 ,8GB,8,512GB SSD,,512,0,512,Intel HD Graphics 515,Windows 10
901,Lenovo,Ultrabook,12.5,IPS Panel Touchscreen 2560x1440,IPS Panel Touchscreen ,2560x1440,Intel Core M 6Y75 1.2GHz,Core M 6Y75 1.2GHz,Core M 6Y75 ,8GB,8,512GB SSD,,512,0,512,Intel HD Graphics 515,Windows 10
667,HP,Netbook,12.5,Full HD 1920x1080,Full HD ,1920x1080,Intel Core M 6Y75 1.2GHz,Core M 6Y75 1.2GHz,Core M 6Y75 ,8GB,8,512GB SSD,,512,0,512,Intel HD Graphics 515,Windows 10
127,Asus,Ultrabook,13.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core M 6Y30 0.9GHz,Core M 6Y30 0.9GHz,Core M 6Y30 ,8GB,8,512GB SSD,,512,0,512,Intel HD Graphics 515,Windows 10
130,Asus,Ultrabook,13.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core M 6Y30 0.9GHz,Core M 6Y30 0.9GHz,Core M 6Y30 ,8GB,8,512GB SSD,,512,0,512,Intel HD Graphics 515,Windows 10
133,Asus,Ultrabook,13.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core M 6Y30 0.9GHz,Core M 6Y30 0.9GHz,Core M 6Y30 ,8GB,8,512GB SSD,,512,0,512,Intel HD Graphics 515,Windows 10
105,Apple,Ultrabook,12,IPS Panel Retina Display 2304x1440,IPS Panel Retina Display ,2304x1440,Intel Core M 1.2GHz,Core M 1.2GHz,Core M ,8GB,8,512GB Flash Storage,,512,0,512,Intel HD Graphics 515,Mac OS X
108,Apple,Ultrabook,12,IPS Panel Retina Display 2304x1440,IPS Panel Retina Display ,2304x1440,Intel Core M 1.2GHz,Core M 1.2GHz,Core M ,8GB,8,512GB Flash Storage,,512,0,512,Intel HD Graphics 5300,Mac OS X
564,Dell,Ultrabook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8650U 1.9GHz,Core i7 8650U 1.9GHz,Core i7 8650U ,8GB,8,256GB SSD,256GB SSD,256,256,512,Intel UHD Graphics 620,Windows 10
1075,Lenovo,2 in 1 Convertible,13.9,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,IPS Panel 4K Ultra HD / Touchscreen ,3840x2160,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,16GB,16,512GB SSD,,512,0,512,Intel UHD Graphics 620,Windows 10
1113,Lenovo,2 in 1 Convertible,13.9,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,IPS Panel 4K Ultra HD / Touchscreen ,3840x2160,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,16GB,16,512GB SSD,,512,0,512,Intel UHD Graphics 620,Windows 10
563,Dell,Ultrabook,13.3,Touchscreen / Quad HD+ 3200x1800,Touchscreen / Quad HD+ ,3200x1800,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,16GB,16,512GB SSD,,512,0,512,Intel UHD Graphics 620,Windows 10
280,Asus,Ultrabook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,16GB,16,512GB SSD,,512,0,512,Nvidia GeForce MX150,Windows 10
595,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,16GB,16,512GB SSD,,512,0,512,Intel UHD Graphics 620,Windows 10
814,HP,Notebook,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,16GB,16,512GB SSD,,512,0,512,Nvidia GeForce 930MX,Windows 10
822,HP,Notebook,13.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,16GB,16,512GB SSD,,512,0,512,Intel UHD Graphics 620,Windows 10
520,Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Full HD / Touchscreen ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,16GB,16,512GB SSD,,512,0,512,Intel UHD Graphics 620,Windows 10
531,Dell,Notebook,17.3,Full HD / Touchscreen 1920x1080,Full HD / Touchscreen ,1920x1080,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,16GB,16,512GB SSD,,512,0,512,Nvidia GeForce 150MX,Windows 10
754,HP,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,IPS Panel 4K Ultra HD / Touchscreen ,3840x2160,Intel Core i7 8550U 1.8GHz,Core i7 8550U 1.8GHz,Core i7 8550U ,8GB,8,512GB SSD,,512,0,512,Intel UHD Graphics 620,Windows 10
